"AnimalID","AnimalInternal-ID","AnimalName","AnimalType","AnimalSex","AnimalCurrentWeightPounds","AnimalDOB","AnimalBreed","AnimalColor","AnimalPattern"
73482,13303239,"Asa","Dog","Male",35,20181210,"Husky, Alaskan","Black/White",NULL
73483,13303347,"Stefano","Dog","Male",48,20171124,"Retriever, Labrador/Mix","Black/White",NULL
73484,13303424,"Slate","Dog","Male",48,20171126,"Kelpie, Australian/Mix","Black/Brown","Tricolor"
73485,13303529,"Sheila","Dog","Female",52,20160519,"Mixed Breed (Medium)","Blue/White",NULL
73486,13303682,"Missy","Dog","Female",34,20180127,"Terrier, Bull/Black Mouth Cur","Tan/White",NULL
73489,13303986,"Funky Fresh","Dog","Male",10,20170528,"Chihuahua/Mix","Brown/White",NULL
73492,13304515,"Bart","Dog","Male",48,20170523,"Boxer/Collie, Border","Brown/White",NULL
73494,13304772,"Viceroy von Puppymancer","Dog","Male",12,20190609,"Pointer","Black/White",NULL
73495,13304782,"Baked Potato","Dog","Male",9,20190609,"Terrier, Pit Bull","Brindle/None",NULL
73496,13304790,"Skateboard","Dog","Female",11,20190609,"Pointer","Black/White",NULL
73497,13304796,"Portabella","Dog","Female",9,20190609,"Terrier, Pit Bull","/None",NULL
73498,13304802,"Joplin","Dog","Female",14,20190609,"Terrier, Pit Bull","/None",NULL
73499,13304806,"Siri","Dog","Female",11,20190609,"Terrier, Pit Bull","/None",NULL
73500,13304828,"Navy","Dog","Male",8.3,20190414,"Coonhound/Mix","Red/Mahogany/White",NULL
73501,13304850,"Marines","Dog","Male",20,20190414,"Coonhound/Mix","Red/Mahogany/White",NULL
73502,13304953,"Army","Dog","Female",0,20190414,"Coonhound/Mix","Red/Mahogany/White",NULL
73503,13304956,"Airforce","Dog","Female",0,20190414,"Coonhound/Mix","Black/None",NULL
73504,13304966,"Layla","Dog","Female",28,20150606,"Schnauzer","White/None",NULL
73505,13305430,"Kofi","Dog","Female",10,20190409,"Boxer/Mix","Black/White",NULL
73509,13310928,"Charlie","Dog","Male",60,20180611,"Terrier, Pit Bull","Blue/None",NULL
73512,13317423,"Dexter","Dog","Male",13.7,20180608,"Chihuahua/Mix","Red/Mahogany/White",NULL
73513,13317454,"Mister Pooter","Dog","Male",18,20180608,"Terrier/Mix","Grey/Black",NULL
73514,13317850,"Minnow","Dog","Male",0,20190411,"Terrier, Yorkshire, Yorkie","Brown/Black",NULL
73515,13317900,"Emilio","Dog","Male",10,20190311,"Retriever, Black Labrador","Black/White",NULL
73549,13325128,"Manor","Dog","Male",38,20170530,"Terrier, American Staffordshire/Mix","Blue/White",NULL
73550,13325283,"Nala","Dog","Female",73,20170607,"Shepherd, German/Mix","Tan/Black",NULL
73551,13325629,"Cinnamon","Dog","Male",30,20181005,"Cattle Dog/Retriever, Labrador","Tan/White",NULL
73552,13325843,"Franco","Dog","Male",37,20190206,"Shepherd/Mix","Brown/Black",NULL
73555,13329952,"Panda","Dog","Male",45.8,20181210,"Terrier, Pit Bull","White/Black",NULL
73556,13330897,"Hinata","Dog","Female",18.2,20190422,"Terrier, American Pit Bull","Blue/None","Tricolor"
73613,13500280,"Duke","Dog","Male",18.8,20190313,"Terrier, Pit Bull","Brown/White",NULL
73614,13500581,"Lala","Dog","Female",21,20190310,"Retriever/Mix","Brown/White",NULL
73615,13500794,"Chewsley","Dog","Male",24,20190206,"Basenji/Beagle","Black/White",NULL
73616,13501902,"Cosima","Dog","Female",12,20120531,"Chihuahua/Mix","White/Black",NULL
73617,13502594,"Louie","Dog","Male",6,20120504,"Chihuahua/Mix","Brown/White",NULL
73618,13503400,"Eren","Dog","Male",0,20190429,"Collie, Border/Retriever, Labrador","Black/Yellow",NULL
73619,13503446,"Reiner","Dog","Male",0,20190429,"Collie, Border/Retriever, Labrador","White/Yellow",NULL
73620,13503457,"Sarai","Dog","Female",34,20180913,"Shepherd, Anatolian/Mix","White/None",NULL
73621,13503475,"Erwin","Dog","Male",22.8,20190429,"Collie, Border/Retriever, Labrador","White/Yellow",NULL
73622,13503492,"Connie","Dog","Male",0,20190429,"Collie, Border/Retriever, Labrador","Black/Yellow",NULL
73623,13503509,"Armin","Dog","Male",0,20190429,"Collie, Border/Retriever, Labrador","Black/Yellow",NULL
73624,13503535,"Mikasa","Dog","Female",0,20190429,"Collie, Border/Retriever, Labrador","Black/Yellow",NULL
73625,13503593,"Romina","Dog","Female",20,20190413,"Coonhound, Redbone/Mix","Red/Mahogany/White",NULL
73662,13508041,"Littlebit","Dog","Female",2.2,20190424,"Chihuahua/Mix","Black/Tan",NULL
73686,13560703,"Adelie","Dog","Female",7,20190413,"Husky, Siberian","Black/White",NULL
73687,13215108,"Toadsworth","Dog","Male",17.6,20141207,"Terrier","Black/Brown",NULL
73688,13231960,"Stacey","Dog","Female",50,20180608,"Hound","Black/Brown",NULL
73689,13299426,"Mario","Dog","Male",14.8,20141210,"Corgi, Pembroke Welsh/Chihuahua","Black/Tan",NULL
73690,13566507,"Reggie","Dog","Male",33.4,20190228,"Retriever, Yellow Labrador/Mix","Tan/Brown",NULL
73691,13566986,"Lennox","Dog","Male",4.6,20130607,"Chihuahua/Mix","Brown/White",NULL
73694,13571741,"Dallas","Dog","Male",18,20180810,"Dachshund/Mix","White/Black",NULL
73695,13572155,"Preston","Dog","Male",15,20190116,"Pug/Mix","Brown/Black",NULL
73696,13574806,"Oliver","Dog","Male",65.2,20090614,"Catahoula Leopard Dog/Mix","Brindle/None",NULL
73697,13577743,"Tiberius","Dog","Male",2,20190612,"Chihuahua, Short Coat/Mix","Black/None",NULL
73698,13577963,"Rascal","Dog","Male",9.6,20190414,"Terrier, Pit Bull","Brown/White",NULL
73699,13578089,"Pan Dulce","Dog","Male",16,20190414,"Retriever, Labrador","/None","Tricolor"
73712,13630405,"Peaches","Dog","Female",1.75,20190515,"Terrier, Border","Black/Brown",NULL
73714,13632526,"Buddy","Dog","Male",37,20190115,"Pyrenees, Great/Shepherd, Anatolian","Black/White",NULL
73749,13641576,"Alexis","Dog","Female",0,20180616,"Chihuahua, Short Coat","Tan/None",NULL
73751,13644098,"Noodle","Dog","Female",1.6,20190416,"Dachshund/Mix","Black/Tan",NULL
73756,13645862,"Bacon","Dog","Male",0,20190116,"Shepherd/Mix","Tan/None",NULL
73757,13645939,"Avocado","Dog","Female",18,20190316,"Collie, Border","Black/White",NULL
73760,13696568,"Aimi","Dog","Female",18,20190217,"American Blue Heeler/Mix","Black/White","Spotted"
73761,13696615,"Morgiana","Dog","Female",0,20190217,"American Blue Heeler/Mix","Black/White",NULL
73762,13696642,"Ken","Dog","Male",0,20190217,"American Blue Heeler/Mix","Black/White",NULL
73763,13698013,"FreeWay","Dog","Male",49,20170617,"Husky","White/Black",NULL
73764,13698598,"Garrett","Dog","Male",10,20181017,"Terrier, Yorkshire, Yorkie/Maltese","Brown/Black",NULL
73765,13700374,"Pepito","Dog","Male",8.5,20090130,"Chihuahua/Mix","Brown/None",NULL
73766,13700756,"Mantequilla","Dog","Female",8.5,20140611,"Chihuahua/Mix","Fawn/None",NULL
73772,13706848,"Finley","Dog","Male",61.8,20170530,"Shepherd, German","Black/Tan",NULL
73777,13708238,"Handsome","Dog","Male",40,20150617,"Retriever, Black Labrador","Black/None",NULL
73778,13708395,"Shasta","Dog","Female",49.4,20170504,"Dogo Argentino/Mix","White/None",NULL
73779,13708434,"Karma","Dog","Female",62,20140617,"Hound/Mix","Black/Tan",NULL
73780,13709017,"Gerald","Dog","Male",70,20170606,"Bulldog, American/Mix","White/Brown",NULL
73794,13714700,"Sir Mix-a-Lot","Dog","Male",59,20170505,"Catahoula Leopard Dog","Brown/None",NULL
73802,13716362,"Ojitos","Dog","Female",6.25,20170614,"Chihuahua","White/Tan",NULL
73803,13716465,"Bambi","Dog","Female",7.5,20160614,"Chihuahua","White/Tan",NULL
73804,13716660,"Dee Dee","Dog","Female",34,20160218,"Retriever, Labrador/Mix","Tan/Beige",NULL
73805,13716749,"Tallahassee","Dog","Female",54,20170610,"Cattle Dog/Mix","Tan/White",NULL
73806,13716882,"Serengeti","Dog","Female",57,20140607,"Terrier, Pit Bull/Mix","Blue/White",NULL
73807,13719388,"Bonnie","Dog","Female",1.6,20190418,"Chihuahua","Black/Tan",NULL
73812,13728215,"Obito","Dog","Male",20,20190419,"Terrier, American Pit Bull","White/Brown",NULL
73813,13729596,"Harmony","Dog","Female",55.4,20170608,"Retriever, Labrador/Mix","Black/White",NULL
73814,13729757,"Tungu","Dog","Male",77,20121001,"Shepherd, German/Mix","Black/Tan",NULL
73815,13729935,"Parker","Dog","Male",61.5,20160608,"Terrier, Pit Bull/Mix","Fawn/White",NULL
73816,13731828,"Maxwell","Dog","Male",48,20180211,"Rottweiler/Mix","Black/Tan","Tricolor"
73817,13732417,"Chilanga","Dog","Female",44,20170613,"Collie, Border/Mix","Black/Brown",NULL
73818,13732542,"Loretta Lynn","Dog","Female",57,20170613,"Bernese Mountain Dog/Mix","Black/Tan","Tricolor"
73819,13734643,"Bones","Dog","Male",0,20190407,"Cattle Dog, Australian (Red Heeler)","Red/Mahogany/White",NULL
73820,13735323,"Bella","Dog","Female",7.5,20070618,"Chihuahua","White/Black",NULL
73822,13735632,"Molly","Dog","Female",44.2,20140604,"Terrier, Pit Bull","Blue/White",NULL
73823,13735758,"Owl","Dog","Male",46,20170611,"Terrier, Pit Bull","Tan/Brindle",NULL
73849,13741055,"Arcata","Dog","Female",46,20170601,"Terrier, Pit Bull/Mix","Brown/White",NULL
73850,13742040,"Koko","Dog","Female",53.8,20171206,"Terrier, Pit Bull/Mix","Brown/White",NULL
73851,13745948,"Dove","Dog","Female",5.4,20190420,"American Blue Heeler","Brown/Black",NULL
73852,13746025,"Robin","Dog","Female",5.4,20190420,"American Blue Heeler","Black/None",NULL
73853,13746099,"Twinkle","Dog","Male",0,20190320,"Shepherd/Mix","Tan/Black",NULL
73854,13746166,"Swirly","Dog","Male",0,20190320,"Shepherd/Mix","Tan/Black",NULL
73855,13747825,"Cube","Dog","Male",33.2,20190320,"Shepherd/Mix","Tan/Black",NULL
73856,13747831,"Circle","Dog","Male",0,20190320,"Shepherd/Mix","Tan/Black",NULL
73857,13747838,"Heart","Dog","Male",0,20190320,"Shepherd/Mix","Tan/Black",NULL
73858,13748052,"Mr tinkles","Dog","Male",0,20170620,"Chihuahua","White/None",NULL
73859,13748072,"Samwell","Dog","Male",15,20190429,"Queensland Heeler","Grey/Black",NULL
73860,13748143,"Ladybird","Dog","Female",15,20190429,"Queensland Heeler","White/Black",NULL
73861,13748187,"Freckles","Dog","Female",15,20190429,"Queensland Heeler","White/Black",NULL
73862,13748238,"Nala","Dog","Female",47,20190429,"Queensland Heeler","White/Grey",NULL
73863,13748359,"Bran","Dog","Male",15,20190429,"Queensland Heeler","White/Grey",NULL
73872,13754982,"Mr. Scruff","Dog","Male",0,20160621,"Terrier, Yorkshire, Yorkie/Mix","Grey/Tan",NULL
73892,13760156,"Rice","Dog","Male",0,20190521,"Chihuahua","White/None",NULL
73905,13764963,"Ava","Dog","Female",25,20190226,"Shepherd, German","Tan/Black",NULL
73912,13768053,"Dots","Dog","Female",28,20171222,"Beagle/Mix","Brown/Black","Tricolor"
73913,12375231,"Tangela","Dog","Female",13,20190414,"Hound, Plott","Black/Brindle","Tricolor"
73914,12374811,"Altaria","Dog","Female",48,20180513,"Hound, Plott","Black/Brindle","Tricolor"
73915,12375358,"Arbok","Dog","Male",10,20190414,"Hound, Plott","Black/Tan","Bicolor"
73916,8559231,"Dakota Rae","Dog","Female",24,20180306,"Mixed Breed (Medium)","Tan/Black",NULL
73917,13771566,"Desmond","Dog","Male",25,20190123,"Collie, Rough/Mix","Black/White","Tricolor"
73918,13771780,"Adele","Dog","Female",30,20181122,"Catahoula Leopard Dog/Mix","White/Grey",NULL
73919,13772174,"Lt. Dan","Dog","Male",0,20080622,"Chihuahua","Tan/Grey",NULL
73920,12375342,"Squirtle","Dog","Male",0,20190414,"Hound, Plott","Black/White","Bicolor"
73921,12375307,"Swanna","Dog","Female",7,20190414,"Hound, Plott","Blond/None",NULL
73924,12375286,"Bulbasaur","Dog","Male",8,20190414,"Hound, Plott","Blond/White","Bicolor"
73927,13772571,"Maddox","Dog","Male",13,20171222,"Corgi, Pembroke Welsh/Mix","Tan/None",NULL
73928,12375255,"Unova","Dog","Female",9,20190414,"Hound, Plott","Blond/None","Solid"
73929,13772606,"Snail","Dog","Female",5,20190601,"Retriever, Labrador/Mix","/None",NULL
73930,12375108,"Pikachu","Dog","Male",13.5,20190414,"Hound, Plott","White/Tan","Tricolor"
73931,13772622,"Caterpillar","Dog","Female",8,20190601,"Retriever, Labrador/Mix","/None",NULL
73936,13773008,"Amira","Dog","Female",2.31,20190515,"Husky, Siberian","Black/White",NULL
73937,13773197,"Tasi","Dog","Female",0,20190326,"Mixed Breed (Medium)","White/None",NULL
73950,13781252,"Cookie Dough","Dog","Female",49.2,20190423,"Terrier, American Pit Bull","White/Blue",NULL
73955,13781911,"Scarlet","Dog","Female",20,20190223,"Pyrenees, Great/Retriever, Labrador","White/None",NULL
73956,13782043,"Buzz","Dog","Male",36,20190223,"Mastiff","Red/Mahogany/None",NULL
73964,13786089,"Grrimadyl","Dog","Male",9,20190224,"Terrier, Cairn","White/None",NULL
73968,13788401,"Bert","Dog","Male",15,20180124,"Chihuahua/Mix","White/Black",NULL
73976,13791772,"Maisie","Dog","Female",7,20190424,"Retriever, Labrador/Mix","White/Black",NULL
73977,13791783,"Matilda","Dog","Female",5,20190424,"Retriever, Labrador/Mix","White/Black",NULL
73978,13791794,"Mila","Dog","Female",5,20190424,"Retriever, Labrador/Mix","White/Black",NULL
73980,13791905,"Dillo","Dog","Male",56,20170513,"Terrier, Pit Bull","Tan/White",NULL
73981,13791978,"Sage","Dog","Female",91,20150615,"Bulldog, American","White/None",NULL
73982,13792117,"Waverly","Dog","Female",40,20180617,"Pointer/Mix","White/Black",NULL
73983,13792181,"Zephyr","Dog","Male",62,20130615,"Terrier, Bull/Chinese Shar-Pei","White/Black",NULL
73984,13792195,"Adelaide","Dog","Female",47,20160615,"Coonhound, English/Mix","Black/Tan",NULL
73985,13792435,"Samoa","Dog","Female",53,20180617,"Retriever, Labrador/Mix","White/Tan",NULL
73986,13792450,"Winnie The Pooch","Dog","Female",43.2,20180617,"Pyrenees, Great/Mix","White/Tan",NULL
73987,13792575,"Flute","Dog","Female",63,20180524,"Pyrenees, Great/Retriever, Labrador","White/Tan",NULL
73988,13792645,"Leona","Dog","Female",52,20180603,"Rottweiler/Mix","Black/Tan",NULL
73995,13796926,"Dilbert","Dog","Male",8.94,20170625,"Chihuahua/Mix","White/Brindle",NULL
73996,13798516,"Zarina","Dog","Female",8.75,20140606,"Chihuahua/Mix","Black/Tan",NULL
73997,13798689,"Jacoby","Dog","Male",15,20150527,"Pekingese/Mix","Black/None",NULL
74014,13805763,"Miss Furbulous","Dog","Female",57,20190225,"Shepherd, German","Black/Tan",NULL
74015,13806076,"Akamaru","Dog","Male",0,20190425,"Terrier, Bull","White/None",NULL
74016,13806278,"Barnaby","Dog","Male",13,20190419,"Retriever, Labrador/Mix","Yellow/None",NULL
74017,13806467,"Cassio","Dog","Male",54,20171225,"Terrier, Pit Bull/Boxer","Grey/White",NULL
74025,13813653,"Sizzle","Dog","Female",6.75,20150816,"Chihuahua/Mix","Blue/Tan",NULL
74026,13813778,"Alf","Dog","Male",11.2,20170611,"Terrier, Rat/Mix","Black/Tan",NULL
74027,13813958,"Grizelda","Dog","Female",12.5,20140615,"Terrier, Rat/Mix","White/Black",NULL
74028,13815715,"Holly","Dog","Female",8,20190426,"Shepherd","Black/None","Brindle"
74029,13815842,"Simon","Dog","Male",23.2,20190223,"Terrier, Pit Bull","White/Tan",NULL
74036,13819909,"Mei","Dog","Female",8,20190411,"Retriever, Labrador","Tan/None",NULL
74037,13819921,"Medusa","Dog","Female",8,20140626,"Chihuahua, Short Coat","Black/White",NULL
74043,13820609,"Alto","Dog","Male",6.13,20190626,"Retriever, Labrador/Mix","/None",NULL
74044,13820610,"Tenor","Dog","Male",10,20190626,"Retriever, Labrador/Mix","/None",NULL
74045,13820612,"Bari","Dog","Male",5.16,20190626,"Retriever, Labrador/Mix","/None",NULL
74046,13820613,"Tempo","Dog","Male",15,20190626,"Retriever, Labrador/Mix","/None",NULL
74047,13820615,"Coda","Dog","Male",15,20190626,"Retriever, Labrador/Mix","/None",NULL
74048,13820617,"Freddo","Dog","Male",67,20190626,"Retriever, Labrador/Mix","Black/None",NULL
74049,13820620,"Melody","Dog","Female",19.2,20190626,"Retriever, Labrador/Mix","/None",NULL
74050,13820621,"Dot","Dog","Female",0,20190626,"Retriever, Labrador/Mix","/None",NULL
74051,13812644,"Chicklet","Dog","Female",47.4,20150626,"Terrier, Pit Bull","Black/White",NULL
74053,13824483,"Sophia","Dog","Female",7.88,20110627,"Chihuahua","Blond/None",NULL
74058,13826077,"Chavo","Dog","Male",34.6,20180622,"Kelpie, Australian/Mix","Black/Tan",NULL
74059,13827852,"Toby","Dog","Male",68.9,20180927,"Weimaraner/Mixed Breed (Medium)","White/Brown",NULL
74064,13829875,"Rosebud","Dog","Female",72.2,20181026,"Great Dane/Retriever, Black Labrador","Black/None",NULL
74066,13830284,"Pawprofen","Dog","Male",9.13,20110626,"Terrier, Yorkshire, Yorkie","Black/Brown",NULL
74080,13834053,"Paperclip","Dog","Male",50,20181019,"Terrier, Pit Bull/Mix","White/Brown",NULL
74081,13834137,"Brix","Dog","Male",47.5,20181122,"Retriever, Labrador/Mix","Chocolate/None",NULL
74082,13834161,"Bette","Dog","Female",61,20170619,"Husky/Mix","Yellow/None",NULL
74083,13834224,"Annabelle","Dog","Female",48,20180610,"Terrier, Pit Bull/Mix","Blue/None",NULL
74084,13834287,"Bruce Lee","Dog","Male",33,20170530,"Terrier, Pit Bull/Mix","Grey/White",NULL
74085,13834810,"Guava","Dog","Female",28,20180623,"Collie, Border/Mix","White/Black",NULL
74086,13834968,"Victoria","Dog","Female",40,20170617,"Terrier, Pit Bull/Mix","White/Tan",NULL
74087,13835262,"Sammy","Dog","Male",36,20171211,"Collie, Border/Mix","Black/White",NULL
74088,13835425,"Spade","Dog","Male",34.3,20180204,"Collie, Border/Mix","Black/None",NULL
74089,13835692,"Willow","Dog","Female",35,20180619,"Retriever, Labrador/Mix","Brown/None",NULL
74090,13835839,"Jabroni","Dog","Male",38.4,20110512,"Beagle/Mix","Tan/White",NULL
74091,13836056,"Jefferson","Dog","Male",0,20190627,"Pyrenees, Great/Retriever, Labrador","/None",NULL
74092,13836079,"Peggy","Dog","Female",0,20190627,"Pyrenees, Great/Retriever, Labrador","/None",NULL
74093,13836098,"Alexander Hamilton","Dog","Male",10,20190627,"Pyrenees, Great/Retriever, Labrador","/None",NULL
74094,13836159,"Eliza","Dog","Female",13.31,20190627,"Pyrenees, Great/Retriever, Labrador","/None",NULL
74095,13836163,"Butler","Dog","Male",32,20071206,"Beagle/Terrier","Tan/None",NULL
74096,13836171,"General Washington","Dog","Unknown",0,20190627,"Pyrenees, Great/Retriever, Labrador","/None",NULL
74097,13836188,"Anelica","Dog","Female",0,20190627,"Pyrenees, Great/Retriever, Labrador","White/None",NULL
74098,13836671,"Lou Lou","Dog","Male",13.8,20150629,"Maltese","Tan/Black",NULL
74099,13836857,"Margrrrita","Dog","Female",5.75,20090623,"Poodle, Miniature","White/None",NULL
74103,13837316,"Romy","Dog","Female",2.75,20190327,"Chihuahua","White/Tan",NULL
74107,13837893,"Captain Sniffer","Dog","Male",35,20170616,"Beagle/Mix","White/Black",NULL
74109,13838128,"Archer","Dog","Male",36,20180622,"Cattle Dog, Australian (Blue Heeler)/Mix","Blue/Black","Merle"
74110,13838421,"Beegee","Dog","Female",6.75,20100624,"Chihuahua, Short Coat","Black/Grey",NULL
74112,13838629,"Chickpea","Dog","Female",40.99,20180622,"Terrier/Mix","Red/Mahogany/None",NULL
74113,13838818,"Zinnia","Dog","Female",5.31,20110626,"Chihuahua, Short Coat","Tan/None",NULL
74114,13838964,"Jeeves","Dog","Female",20,20170617,"Terrier, Cairn","Tan/None",NULL
74115,13839134,"Deputy Dawg","Dog","Male",10,20180621,"Chihuahua, Short Coat","Black/Tan",NULL
74119,13839332,"Sergio","Dog","Male",5.5,20120624,"Chihuahua, Short Coat","Tan/None",NULL
74120,13839502,"Lucky Goodsniffer","Dog","Male",16,20170622,"Chihuahua, Short Coat","Tan/None",NULL
74121,13839693,"Dora","Dog","Female",8,20180628,"Dachshund","Red/Mahogany/None",NULL
74122,13839721,"Nico","Dog","Male",23.75,20170106,"Terrier, West Highland White Westie/Terrier, Patterdale (Fell)","/None",NULL
74124,13840579,"Acadia","Dog","Female",64.4,20170619,"Terrier, Pit Bull","Brown/White",NULL
74125,13840586,"Count Droolsbury","Dog","Male",55,20170617,"Shepherd, German/Mix","Tan/None",NULL
74126,13840831,"Elmer","Dog","Male",49,20170618,"Retriever, Labrador/Pointer","Brown/White",NULL
74127,13840887,"Kuno","Dog","Female",69,20120618,"Pointer/Mixed Breed (Large)","Tan/White",NULL
74128,13841091,"Petunia","Dog","Female",43,20181117,"Retriever, Golden/Mixed Breed (Medium)","Tan/White",NULL
74129,13841297,"Sergeant Barkowitz","Dog","Male",63,20101220,"Bulldog, American/Mix","White/Black",NULL
74130,13841368,"Longmire","Dog","Male",51.5,20090625,"Chow Chow","White/Black","Tricolor"
74131,13841581,"Marco","Dog","Male",44,20181205,"Retriever, Labrador/Mix","/None",NULL
74132,13841706,"James Bond","Dog","Male",72,20150617,"Mixed Breed (Medium)","Brown/None",NULL
74133,13841821,"Mitch","Dog","Male",26,20150621,"Terrier, Soft Coated Wheaten","/None",NULL
74134,13841834,"Kylo Rei","Dog","Male",40,20170623,"Catahoula Leopard Dog/Mix","Grey/White","Merle"
